ratio_pair,best_feature,best_feature_std,node2vec,node2vec_std,collection_feature,collection_feature_std,line,line_std,struct2vec,struct2vec_std,deepwalk,deepwalk_std,sdne,sdne_std,ensemble,ensemble_std,ratio_all
0.01,0.5539722848129787,0.015605090415291439,0.8199648490310951,0.009548474724778966,0.5783720144209104,0.015554991644141676,0.7065475439387112,0.012752714637798587,0.6706394772420009,0.019480466476390457,0.8279459215863001,0.011700435284480379,0.7216428571428571,0.009708339629493377,0.7118328075709779,0.013803831058279604,0.00011659888572839042
0.02,0.5586345200540783,0.0006410313623685123,0.8191455610635421,0.009112261562517657,0.5825842721946823,0.011731154598190631,0.7078368634520054,0.012382707209669006,0.6839828751689951,0.015904048326462854,0.8203749436683191,0.009573269020686033,0.7217359170797657,0.014537804569130527,0.7138751689950429,0.011454877183206265,0.00042067279437692473
0.03,0.5587280306444343,0.00046619195214354014,0.8230022532672375,0.005937933978382392,0.5828794502027941,0.01244890204885718,0.7068102748986029,0.011002498951288292,0.6737503379900855,0.022607547951965883,0.8215114916629112,0.010237530818574465,0.7206919783686344,0.0194239062349855,0.7107395223073457,0.011721961878738599,0.0009106937163544043
0.04,0.5572521406038756,0.004917821459234173,0.8187413249211357,0.005825525335732454,0.580631365479946,0.012344153920658874,0.7126381252816583,0.013558499133669907,0.6754155024785939,0.017254459988894626,0.8227174402884183,0.01217065591194323,0.7184348805768365,0.01654017277103089,0.7172744479495268,0.013133747584480786,0.0015867204212604905
0.05,0.5585824695808922,0.0006198598107442335,0.8224745380802163,0.009184566011612152,0.5777570977917981,0.01314287603338805,0.7075890040558811,0.010200951859002069,0.6845277151870212,0.016942459399680046,0.8236737269040109,0.012032884326023967,0.7218479044614691,0.012587988731921329,0.7120500225326724,0.00981995245673188,0.002449458144291121
0.06,0.5583062190175754,0.0004979369337875294,0.8190297431275348,0.007788234693173001,0.580874042361424,0.013649693290675752,0.7130085624155025,0.00853671201929954,0.6766498422712934,0.018636470044497647,0.8221293375394321,0.012349545084641006,0.7250865254619198,0.011368997705882497,0.7187079765660206,0.009673389894764689,0.0035003761254378337
0.07,0.5574046867958542,0.005053511679689392,0.8220198287516899,0.005289312352441845,0.5778118521856692,0.016179894106517618,0.7108562415502477,0.014428918602225472,0.6788400180261378,0.01929188701842773,0.8211658404686795,0.01149185493216732,0.725482875168995,0.012798243818306031,0.7157169896349708,0.014111780101829754,0.004735654340722631
0.08,0.5586090581342947,0.0007758667262150765,0.8225984677782785,0.00989041107910958,0.5865939612438036,0.009703140930905981,0.712272645335737,0.01154254665236242,0.6713285263632267,0.018204653448570522,0.821658404686796,0.011865705786112974,0.723602523659306,0.019030027778686568,0.716420009013069,0.01197968546035404,0.006546110627894404
0.09,0.5558659787276451,0.005220704873983399,0.8179759553534218,0.008052685043924415,0.5762801464059867,0.013068466823844157,0.7059984779575641,0.01429799035413597,0.6664376053199007,0.018648636901841625,0.8219808295131277,0.011445856468393942,0.7220345086883255,0.015011255416749933,0.7105034517748102,0.01457125906136639,0.008202884411951385
0.1,0.554888655347986,0.007069057959331772,0.8185779774955154,0.010574168010201928,0.5820063780825889,0.012323832087018963,0.7067323198463462,0.011909032525317114,0.6811420754135789,0.017640729592314615,0.8136820743264055,0.013216601793560956,0.7221443584772328,0.011449370716266028,0.7128096178586312,0.013199633607641396,0.010048308610921744
0.2,0.5560598044402641,0.0012869734602916323,0.8174210804773383,0.009372038788797436,0.5847774969137617,0.014935802625112097,0.7033458742382381,0.011984737735117084,0.6860394254697941,0.017709610071667527,0.8177346030999549,0.010953665473420617,0.7138596594360512,0.01009387059430271,0.7660180667411283,0.041598084720819,0.03969439808176026
0.3,0.5577161206602664,0.002060294564956017,0.8210330683030364,0.00891726981699667,0.5861980799049851,0.007834424875313162,0.7237086646212048,0.01401680846364973,0.692005102658001,0.012582381537387445,0.8256221613715592,0.007355537913456681,0.7254121166133307,0.01000579081972159,0.8072602905435871,0.012229476272015777,0.0889722372411199
0.4,0.5589366234197349,0.0058559026653725015,0.8315541232122603,0.0074974361385987025,0.5873150017981132,0.013636207208198605,0.7238429832083875,0.012040033688517146,0.7100652853467593,0.014772161850788132,0.8309482973249607,0.013058130784608175,0.7346600182577665,0.01264744147087926,0.8256563113779081,0.009367064929130812,0.1597645689837561
0.5,0.5532679300378416,0.010598703235961546,0.833518071571169,0.006727296543676102,0.5925084175084175,0.013157553584655535,0.7374824945621405,0.013155504721276913,0.7221834867852567,0.016421063243832815,0.8432928101069693,0.01087970441099615,0.7434008223831232,0.013083745474981949,0.840392121808051,0.01153102372603352,0.24872634523613624
0.6,0.5567132543740205,0.00829916204725528,0.8401305140919252,0.007825862360281306,0.5798756519281658,0.019523942770261028,0.743370243814711,0.025597790314630033,0.7348945353646944,0.019501612643856747,0.8587904323921588,0.011915018674748562,0.7554132518048455,0.007922594874297143,0.8553169077409244,0.008252006650041891,0.3573268059897976
0.7,0.5738590410167534,0.012872950800771102,0.8644136337377238,0.0079067459534355,0.6008665511265165,0.020840035748103742,0.7932671603382176,0.014098547468824708,0.789007930255764,0.03227146472534053,0.8807363058662885,0.009007896513214925,0.796625702431595,0.015862461061024003,0.8904206711832361,0.009745107669772338,0.4888715061473002
0.8,0.5657924789950242,0.018342887202587144,0.880316502161677,0.005239458547961578,0.6051146096745248,0.036969180628025775,0.7819724284199363,0.01792536392732046,0.7938086303939962,0.03350431221551094,0.898964026429562,0.012400728030836434,0.788767436169345,0.021420622500351053,0.8984093319194061,0.012528688500538884,0.6371539058275935
0.9,0.6095271210013908,0.027203344915255424,0.9167593880389431,0.010560395462905804,0.6597705146036161,0.10071659334469654,0.8211404728789986,0.07005774649637768,0.840403337969402,0.10297345283084493,0.9267732962447844,0.023985204026773448,0.8559109874826147,0.062490499044761776,0.9336578581363003,0.014857062909561645,0.8050443122781448
